phi_rad,SP,LP,LD,T22,T26
1.0178760197630936,-0.0028459972415246955,-0.00022153219909955627,-0.0015425784306665365,-0.007338244765177266,0.004281685193598377
1.030442390377452,-0.002869350081431047,-0.0002448850390059077,-0.0015659312705728879,-0.007361597605083618,0.004258332353692025
1.0430087609918113,-0.002892218811873531,-0.00026775376944839164,-0.0015888000010153718,-0.007384466335526101,0.004235463623249542
1.0555751316061706,-0.0029145998216145073,-0.000290134779189368,-0.0016111810107563482,-0.007406847345267078,0.004213082613508565
1.0681415022205298,-0.002936489576433089,-0.00031202453400794956,-0.0016330707655749298,-0.00742873710008566,0.0041911928586899835
1.0807078728348891,-0.0029578846196832353,-0.0003334195772580961,-0.0016544658088250763,-0.007450132143335806,0.0041697978154398374
1.0932742434492484,-0.0029787815728395985,-0.00035431653041445924,-0.0016753627619814394,-0.007471029096492169,0.004148900862283474
1.1058406140636077,-0.00299917713603103,-0.00037471209360589097,-0.0016957583251728712,-0.007491424659683601,0.004128505299092042
1.118406984677967,-0.003019068088561669,-0.0003946030461365298,-0.00171564927770351,-0.0075113156122142396,0.004108614346561404
1.1309733552923253,-0.003038451289419526,-0.0004139862469943866,-0.0017350324785613668,-0.007530698813072096,0.004089231145703547
1.1435397259066846,-0.003057323677772491,-0.0004328586353473519,-0.0017539048669143321,-0.007549571201425062,0.004070358757350581
1.156106096521044,-0.003075682273451667,-0.0004512172310265276,-0.0017722634625935078,-0.007567929797104238,0.0040520001616714055
1.1686724671354032,-0.0030935241774219754,-0.00046905913499683616,-0.0017901053665638164,-0.0075857717010745455,0.004034158257701098
1.1812388377497625,-0.0031108465722399503,-0.0004863815298148111,-0.0018074277613817913,-0.007603094095892521,0.0040168358628831224
1.1938052083641217,-0.0031276467224986416,-0.0005031816800735024,-0.0018242279116404826,-0.007619894246151213,0.004000035712624431
1.206371578978481,-0.0031439219752595706,-0.0005194569328344314,-0.0018405031644014116,-0.007636169498912141,0.0039837604598635026
